game_name,content,score,at
Arknights,aku gak bisa masuk ke game nya kenapa ya??? pas masuk layarnya langsung hitam semua saya mohon bantuannya untuk menjelaskan kenapa saya tidak bisa masuk ke dalam game nya,2,2025-06-06 16:23:29
Arknights,Aku suka konten endgame yg nggK ngebosenin,5,2025-06-06 15:23:46
Arknights,"Good Game Arknights, seru dan unik. Bisa desain markas sendiri dan interaksi dengan operator. Stagenya juga seru dan adanya tantangan lebih dari musuh dan mekanik yang unik. Perlu kesabaran pas main game ini, tapi cukup worth it nunggu grinding nya. Operator di game ini juga banyak jadi bisa main dengan playstyle sendiri atau bisa liat guide di yt oleh para sepuh. Eventnya juga menarik walaupun ada yang limited.",5,2025-06-06 10:27:19
Arknights,akun saya hilang dan harus memulai game dari awal,3,2025-06-06 09:23:34
Arknights,"6 jun 2025, bug tidak dapat membuka game selalu enable network padahal signal sangat lancar dan dapat membuka game lain atau aplikasi lain.",5,2025-06-06 07:10:47
Arknights,"setelah game update ini kok malah semakin eror, gak bisa masuk game karena di pengecekan update gak bisa masuk gara-gara gak ada internet padahal ku buat masuk game-game lain bisa, YouTube dan aplikasi lain pun bisa tapi ini game kok gak bisa.",1,2025-06-06 06:09:57
Arknights,"tidak bisa memasuki game karena versi, tetapi saya sudah update gamenya",1,2025-06-06 06:02:22
Arknights,"ajg abis di update malah ga bisa login,nyusahin player aja cepet di fixx mau main nih",1,2025-06-06 05:45:24
Arknights,"Masalah di game ini tuh setiap setelah Update. Secara keseluruhan bagus, gada kendala, bahkan saya player 5 tahun. Ingat! Yg jadi masalah adalah setiap setelah update. Selalu setelah update tuh error login sama connection failed. Provider saya bagus loh kecepatannya dan latecy nya",3,2025-06-06 05:21:28
Arknights,pengganti PvZ,5,2025-06-06 05:00:23
Arknights,"game cocok buat para pekerja, maennya nyantai, focus grinding yang bisa di tinggal AFK, banyak karakter yang bagus (Desain, Karakteristik, hingga Lore dan Skill).",5,2025-06-06 00:02:15
Arknights,Game strategi terbaik.. terimakasih untuk waktu 5 tahun lebih menemani...,5,2025-06-05 23:16:03
Arknights,kok gak bisa log habis update terbaru ini 😢 dah siapin orundum mau spinn,1,2025-06-05 23:15:24
Arknights,"maen sudah lima tahun lebih tapi tidak pernah bosan, good game lah",5,2025-06-05 21:59:51
Arknights,"overall bagus. gameplay bagus, story nya seru, event nya fresh. sistem gacha nya friendly banget. kalo mau Chara limited tinggal nabung aja, sekitar 6 bulan dapet 300 pull (guaranteed), dan kalo buat Chara baru (no-limit) cuma 120 pull (pity) sekitar 1-2 bulan nabung. masuk pity gacha nya di 51-100 pull (2%-100%). 2 Minggu Daily+Weekly dapet 10 pull. ini game banyak bansos. untuk masalah hilang akun, tinggal hubungin Costumer-service buat balikin nya(lengkap cari di YouTube aja).",5,2025-06-05 21:57:36
Arknights,sangat seru untuk dimainkan,5,2025-06-05 20:05:38
Arknights,game ny seru bet meskipun patah patah tapi suka main karena strategi nya yang ada banyak banget,5,2025-06-05 19:29:06
Arknights,"akun saya hilang, akun yang udah 3 tahun tiba"" ilang gara"" update login baru",1,2025-06-03 06:08:49
Arknights,"Sebuah game masterpiece, story bagus, mekanisme tower defense gak membuat bosen, gacha ya lumayan lah. Tapi gua agak khawatir setelah endfield rilis game ini jadi sepi",5,2025-05-30 14:37:05
Arknights,tutorial buat muak ga bisa di skip ataupun pun di percepat,4,2025-05-28 01:41:28
Arknights,buat yang pake akun Facebook ngak bisa login lagi coba loginin dulu FB pake crome terus hupus dulu aplikasi FB Lo ntar bisa,5,2025-05-26 21:11:26
Arknights,Kenapa akun saya yang pakai google hilang tolong balikin😭 Edit:sudah balik akun saya. makasih banyak,5,2025-05-26 20:28:04
Arknights,nice CS cepat tanggap akun lama saya yang hilang sudah bisa digunakan kembali thanks dev,5,2025-05-26 16:07:43
Arknights,"akun dari email dari Facebook semua punyaku hilang gitu aja,aku udh main 4 thn kau hilangin gitu aja sakit hatinya ituloh, udh ada niatan balik buat exusisai Covenant malah digituin. sampe kapan pun aku juga ga terima akunku dihilangin gitu.",1,2025-05-26 07:15:21
Arknights,Akun saya sudah kembali,5,2025-05-24 06:16:41
Arknights,"Bagus sih tp susah bgt ya, size nya jg gede bgt...",5,2025-05-23 21:00:48
Arknights,"gamenya sangat bagus untuk kaum f2p, hampir semuanya bisa didapatin dengan effort aja",5,2025-05-23 17:57:29
Arknights,sudah tahun 2025 tapi masih gak support download data in background.,1,2025-05-22 12:28:59
Arknights,udah cape cape grinding sempet Hiatus pas mau main lagi malah ulang dari awal game jelek,1,2025-05-21 11:16:20
Arknights,"Mantap udah 5 tahun main game ini dan masih betah, semoga next collab sama berserk atau madoka magica",5,2025-05-21 08:14:38
Arknights,gua suka turn base arknights dari yang lain.,5,2025-05-18 16:09:54
Arknights,"pembaruan sistem login malah jadi semakin ribet, akun saya hilang ngulang dari awal",1,2025-05-18 01:10:27
Arknights,akun ku hilang,1,2025-05-17 00:13:21
Arknights,"Untuk keseluruhan bintang 5 gak ada lag²an. minusnya hanya di gacha (Ampas bgt bejir). Spin 10x jangankan dapet ⭐6 dapet ⭐5 aja kalo hoki, kalo lagi apes dapet Duplikat 3x😂",5,2025-05-16 10:24:06
Arknights,"ini adalah game berkedok pabrik musik, itu hal positifnya dan negatifnya : 1. game tactical yang mengharuskan playernya untuk mendapatkan karakter sesuai update terbaru 2. mohon diperjelas perihal sistem pity dalam gacha di game ini 3. bansos kurang 4. kehabisan cerita (terlalu dipaksakan) 5. akun gw hilang gara2 update",1,2025-05-15 23:21:19
Arknights,"Game nya bagus apalagi kalau suka Game dengan Genre Tower Defense. karakternya juga banyak yang unik, belum lagi Gimmick yang dihadiri di setiap Stage berbeda beda dan juga menantang, walaupun pas baru pertama kalo main pasti agak susah buat upgrade operator kita, karena material nya agak susah di cari, meski enggak susah"" banget. bansos yang di berikan juga gak terlalu pelit, dan yang terakhir semoga ada bahasa Indonesia. aku cinta Arknights 🥰",5,2025-05-15 13:37:07
Arknights,sangat memuaskan,5,2025-05-14 10:39:39
Arknights,"halo yostar saya ingin mendapatkan laplan alter namun saya sudah gaca pada putaran ke 240 dan belum dapat karakter laplan alter, saya sangat kecewa dan sedih karena tidak mendapatkannya. saya sudah menyelesaikan hampir semua stage di arknight namun saya belum mendapatkannya dikarenakan waktu yang diberikan sudah habis.😭😭😭😭😭😭😭😭😭😫😫😩",5,2025-05-12 18:32:32
Arknights,"idk mesti ngasih ulasan apa tapi makasih dari segi gacha, bansos kelewat baik sih operator manapun bisa dipake dan bisa jadi reliable di tiap stage thanks hypergryph yang ngasih pengalaman yang menyenangkan",5,2025-05-12 14:22:40
Arknights,akun saya hilang karena kebijaksan baru harus login yostar,1,2025-05-11 18:50:24
Arknights,"animenya bagus, teruskan",5,2025-05-11 18:08:33
Arknights,game nya beda dari yg lain ini smooth banget,5,2025-05-10 03:42:15
Arknights,"tentang perubahan bind akun,kenapa saat login akun lama pakai Facebook malah menjadi akun baru, terus akun saya yang lama kemana?, kecewa banget",1,2025-05-09 22:03:44
Arknights,masi keren si tpi akun ke 2 gw yg bind di twitter aja ilang :(,5,2025-05-09 20:57:34
Arknights,"Gamenya bagus, tidak ada kendala untuk saat ini, ceritanya bagus dan karakternya menarik semua.",5,2025-05-09 08:04:15
Arknights,Download tannya lama banget suka ke riset gitu,1,2025-05-09 05:43:25
Arknights,"Terima kasih Arknight udah nemenin gue selama ini. Tapi sekarang gue ingin fokus ke hal yang baru. Lo penting buat perjalanan gue, tapi udah waktunya gue jalan sendiri 😊",5,2025-05-07 20:09:53
Arknights,gamenya kok susah dimainkan,5,2025-05-07 15:19:30
Arknights,game strategi yang bagus dan seru tapi sayang gak ada fitur skip battle untuk mode auto deploy. jujur aja nunggu nya itu bikin males,4,2025-05-06 15:09:53
Arknights,"seharusnya kalian lebih percaya diri meletakan ads arknight di video, selain video arknight, terlihat menyedihkan",4,2025-05-05 20:31:29
Arknights,"dari segi grafik,story,gacha, building,skin semua udah bagus dari segi size juga lumayan pokok nya udah bagus tapi kalau mau itu arknights endelfaid size nya gak ke gedean soal nya di lihat2 grafik nya bukan maen kaya game lain nya kalau bisa sama Dev nya minta bantuan size nya jangan ke besaran😂",5,2025-05-05 19:36:18
Arknights,"aku bakal milih blue archive Dari pada nunggu download lama, belum coba aja hpku udah gak meyakinkan, tapi kalau main di PC kayaknya masih mendingan",2,2025-05-05 13:50:33
Arknights,"Gamenya bagus seru mantep, Kurangnya Cuma satu, KAPAN MELANTHA DAPET ALTER HG!!???, saat yato dll sudah dapat alter, kenapa melantha tidak, sengaja yah bikin aku marah😡",5,2025-05-04 21:45:10
Arknights,tolong dong aku mau gacha lappland the decadenza belum dapat dapat padahal 50 pull tetap aja gak dapat pliss dong aku pengen banget karakter lappland the decadenza terima kasih arknights,4,2025-05-03 11:45:25
Arknights,"Game arknights susah dimainkan auto putus asa dan menyerah ""Perlu IQ Lebih Tinggi"" tapi tidak ada fitur petunjuk gimana cara menang melawan musuh?",1,2025-05-02 21:38:06
Arknights,"Gamenya bagus, hanya saja game ini terlalu banyak memakan waktu saat mengumpulkan material untuk Upgrade karakter yang kita inginkan... saran dari saya untuk menambahkan tombol Sweep di setiap stage yang sudah mendapatkan 3 bintang tanpa karakter bantuan dari teman, meski komunitas game ini akan marah tapi saranku akan membantu untuk pemain-pemain baru... itu saja terima kasih 🙏",5,2025-05-02 21:20:20
Arknights,game bagus tpi susah buat pemula di gebukin trus 😂 dan tolong bansosnya di perbanyak,5,2025-05-02 14:58:55
Arknights,"Iya deh Saya memaafkan anda, dan saya juga minta maaf karena berkata kasar. Saya akan kembali bermain Arknight dan untuk game game anda yang lain mungkin lain kali",5,2025-05-02 14:19:20
Arknights,"game bagus,aku cinta arknights.moga makin berkembang terus ya",5,2025-05-01 14:23:38
Arknights,"Overall ini game sudah bagus, bansos dan event banyak tetapi ada beberapa keluhan bagi saya, 1. tolong Dev tambahkan jasa Skip untuk grinding dikarenakan memakan banyak waktu untuk menyelesaikan 1 stage saja, 2. tambahkan fitur ""restart"", itu saja keluhan selama saya main arknight semoga dibaca oleh Yostar 🙏",5,2025-04-30 21:33:32
Arknights,Gamenya bagus tentang puzzel,5,2025-04-29 13:58:15
Arknights,"apalah baru aja ditinggal sebulan,baru mau login lagi ke akun lama malah disuruh maen dari awal lagi situ waras kah? akun udh kekaitin padahal, udahlah ni yostar kagak becus amat soal ginian",1,2025-04-29 00:09:09
Arknights,akun gua yang udah 2 tahun hilang,1,2025-04-28 17:59:26
Arknights,plis yostar jangan buat login jadi sangat merepotkan player tolong opsi google di pemudah,1,2025-04-27 06:56:00
Arknights,akun pertama saya hilang setelah update terbaru padahal udah saya kaitkan akun facebok dulu aman aman saja,1,2025-04-26 08:24:30
Arknights,Saya suka ini game bagus semoga berjalan terus sampai ku tua nanti Cuma aku kurang beruntung terus soal gacha2 tapi ini game banyak ngasih bonus jadi main santai sambil clear2 dan gacha,5,2025-04-26 05:55:25
Arknights,"satu game yang mengajarkan gw manage resource kita, broo kita di ibaratkan harus berpikir dengan masa yang akan datang besok build siapa, kalau gak ada yang mau di build harus farm material apa. overa game bagus, walaupun tutorianya lama tapi worth it",5,2025-04-25 19:24:49
Arknights,"Awal main game ini, rasanya membosankan tetapi semakin tinggi episodenya, ini game menjadi seru sekali apalagi disaat gacha 😋. Game ini juga updatenya lumayan cepat jadi tidak bakal bosen apalagi yang punya banyak akun, terimakasih banyak dah untuk pembuat game ini karena telah membuatnya 🖐️😋🤚",5,2025-04-25 18:24:05
Arknights,game baik bansos segunung,5,2025-04-25 11:27:24
Arknights,Good Lah Game nya! dan Gacha nya pun tidak terlalu Ampas:D,5,2025-04-24 23:03:02
Arknights,"Akun pertama saya pakai Facebook, semenjak update terbaru kemarin soal settingan login akun, saya gabisa login ke akun pertama lagi pakai Facebook. Malah disuruh buat akun lagi.Tolong balikin akun saya :')",1,2025-04-24 18:26:17
Arknights,semoga Gacha ku selalu bagus.,5,2025-04-24 18:13:03
Arknights,"Ini game bagus banget sumpah, gue main dari storynya, side storynya, event story dan gacha operator nya itu semua keren parah",5,2025-04-24 16:42:32
Arknights,"Sudah bagus sih apalagi fitur swap pada base yang mempercepat daily, semoga kedepannya AK menambah fitur fitur QOL lainnya.",5,2025-04-22 21:37:38
Arknights,game bagus ramah dermawan dan baik hati,5,2025-04-22 19:26:00
Arknights,balikin fitur akun tautan FB bodoh😡😡😡😡😡😡,3,2025-04-21 20:17:06
Arknights,Sebagai individu yang pernah lama main Arknights yang hanya berfokus pada gameplaynya dan bukan karena Ceritanya(lelah translate nya). Tolong untuk Arknights ENDFIELD ada translate 'bahasa Indonesia' 🙏. Kali ini saya ingin mendalami cerita Arknights Endfield dengan low effort atau santai.,5,2025-04-21 18:30:17
Arknights,pengen main 😭😭🤣,4,2025-04-21 15:50:43
Arknights,"akhirnya akunku sudah kembali, terimakasih atas kerja kerasnya finally my account is back, thanks for your hard work",5,2025-04-21 15:26:18
Arknights,untuk game nya udah bagus cuma yg kurang itu untuk bahasa mohon developernya untuk menambahkan bahasa Indonesia karena kebanyakan player yang main game ini orang Indonesia itu aja menurut ku kekurangannya untuk yg lain bagus terutama untuk storynya🙏🙏🙏,5,2025-04-21 13:36:45
Arknights,"Mana char gratis nya wo,aniv kok gadikasih char gratis aneh kuro",1,2025-04-20 07:10:16
Arknights,"Akun saya sudah 4 Tahun, hilang setelah 2 bulan gak main kecewa banget si, padahal akunnya gak di apa2in juga tiba2 hilang, game rusak gak bisa jaga kepercayaan orang hadeh, sia2 dari dulu banggain game jelek ini.",1,2025-04-20 01:57:30
Arknights,Salah satu game strategi terbaik yang pernah ku mainkan. Keren.,5,2025-04-19 01:33:41
Arknights,"woi ini kenapa login ke google disusahin sih, perasaan dulu input email dan kode verif langsung masuk, ini malah kebikin akun yostar",3,2025-04-18 17:11:20
Arknights,Terimakasih HG telah membuat game se masterpiece ini ( aku cinta arknights) 🥰,5,2025-04-17 11:27:26
Arknights,"akun game hilang, setelah main dari 2020, pensi tahun 2023 dna mau main lagi di tahun ini 2025, waktu mau masuk akun kembali ke level 1 hhh, dah cukup pensi2",1,2025-04-16 21:33:41
Arknights,akun saya udah hilang pas login makai google ternyata bind yostar saya sangat kecewa udah lama saya main udah hilang saya kecewa berat game sialan,1,2025-04-16 15:58:01
Arknights,"game ramah f2p tapi sangat disayangkan bagi player barub seperti saya yg ketinggalan banner bagus seperti wis'adel, omertosa, dll, saya berharap developer berbaik hati mengadakan banner limited yg telah lewat",5,2025-04-16 11:09:10
Arknights,ditinggal annihilation malah disconnect udah 2x mmq. padahal main coc 20menit g pernah buffering,1,2025-04-15 11:45:30
Arknights,gw kasih b1. ilang sudah akun sepuh gw yg biasanya login pake fb,1,2025-04-15 10:57:03
Arknights,"game bagus, ya pokoknya bagus",5,2025-04-14 19:18:27
Arknights,Akun saya hilang karena update Yostar account jadi saya kasih rating 1 bintang karena sangat sayang game bagus tetapi keamana dan perpindahan akun yang menyebabkan akun saya hilang,1,2025-04-13 12:17:16
Arknights,"saya beri rating satu setelah update login ke akun yostar, dari awal saya main ini game saya sudah login ke akun yostar dan katanya akun bakal aman. Tapi kenyataanya setelah update, akun saya hilang begitu saja padahal saya sudah di kaitkan dengan akun yostar, tolong di perbaiki saya sudah main game ini lebih dari 3 tahun setelah pensi dalam beberapa bulan masa akun saya hilang begitu saja tolong lah developer update yang bener-bener aja lah.",1,2025-04-12 08:39:04
Arknights,"akun aku hilang. Udh lama ga main, terakhir Maret 2024. Masih pakai akun facebook. Pas nyoba login lagi pake akun facebook, tiba-tiba disuruh bikin akun yostar, yaudahlah aku bikin. Pas udh bikin, langsung aku bind akun facebook dan emailnya, ternyata progres game nya dari nol lagi. Kenapa bisa terjadi?? aku masih berharap progres game nya balik lagi. Tolong bantu dan perbaiki",2,2025-04-12 02:10:50
Arknights,"Story bagus. Gameplay tower defense dengan karakter yg unik serta role yg banyak. Masalahnya di sini mungkin gameplay yg tidak terarah sehingga membuat newbie jadi overwhelm (kebingungan), tidak tau bagaimana me-manajemen arah gameplay mu. Hal ini wajar, karena banyaknya karakter yg unik serta role yg banyak. Disini juga ☆banyak tidak berarti selalu bagus, sebaliknya juga, ☆dikit gk berarti jelek. Disarankan investasikan waktumu di Youtube untuk mencari guide2 mengenai game nya lebih lanjut.",4,2025-04-12 01:43:02
